Review,Point
"Đây sẽ là lần cuối cùng mình oder hay đến quán, thật sự quâ thất vọng.
Mình đã từng đến quán nhiều lần và vô cùng thích quán, mặc dù ở xa nhưng nếu có dịp mình vẫn luôn ghé lại, cho đến hôm nay khi mình oder : 1 phần bún đậu lớn, 1 phần khoai lang mix tỏi và 1 nước mơ về nhà thì thấy thất vọng vô cùng :
+ Về bún đậu, thật lòng mà nói nếu mình bày ra mẹc như ở quán thì chỉ bằng một mẹc bún nhỏ, phần bún ít như mẹc nhỏ, không bỏ quật cho mình, nem chua rán 3 miếng nhỏ, 2 miếng phèo nhai gần chết không ra, heo quay bik cháy và rất cứng. Bù lại thì được phần đậu rán nhiều, ngon. Nhưng vẫn không cứu vãn được mẹc bún mà mình mong đợi.
+ VỀ khoai lang mix tỏi, khoai lang ít, phần tương ớt bị chua, mình đã phải lấy tương ớt của nhà mình ra, khoai lang có mùi rất khó chịu. Cả hai món mình không chấm đc món nào
+ Về nước mơ, QUÁ NGỌT. Mình uống nước mơ nhiều và thật sụe thật sự không thích vị nước mơ ở quán này.
Mình mua về để đãi bạn và rất thật vọng vì bạn mình chê toàn tập. Chất lượng quán đi xuống quá mức . Mình đã đọc review trên foody nhưng không ngờ lại tệ như vậy.
Không bao giờ quay lại nữa.",4.0
"Đi 3 lần mà lần nào dắt ai theo cũng ưng ý hết cả hà. Ăn 1 lần là ghiền luôn. Các món disum ở đây giá thì hơi cao nhưng chất lượng hoàn toàn tương xứng. Mọi người nên thử bánh bao kim sa, hoành thánh chiên, bánh cuốn tôm, mỳ xá xíu khô và đặc biệt là chân gà hấp xì dầu. Aiiii dàaaaaaaaaaa lại thèm nữa rồiiiiiiiiiiiiii. Thứ 7 này phải ghé lại thôi",9.0
"Ngày cuối cùng ở Đà Nẵng quyết phải ăn được món bánh tráng cuốn thịt heo. Nhưng vì tội lười nên em check foody hàng gần 1km ra 228 Châu Thị Vĩnh Tế. Tối qua 8 rưỡi đi qua thấy đóng cửa tưởng là hết rồi nên qua quán bánh xèo Cô Mười ăn, ủ mưu cho trưa nay. Trưa nay qua lại thì có người bảo có bán gì đâu. Hic. Buồn muốn chết, nhưng quyết tâm lên thực đơn trưa nay là món bánh tráng thịt heo rồi nên em hỏi bác sửa xe bên cạnh là ở đây quán bánh tráng cuốn thịt heo nào ngon bác chỉ qua đường 2/9 quán Bà Hường. Ôi giữa cái trưa nắng con bé mặc quần sooc áo sát nách đi 6-7km để đến nơi. Vào quán thấy đông khách quá trời luôn, không gian rộng rãi thoáng mát. Lần đầu tiên ăn món này nên không biết cuốn như thế nào vì thấy có cả bánh tráng và bánh phở. Hỏi em nhân viên thì em chỉ cho cách cuốn và ăn, nhưng tội một nỗi là em không biết ăn mắm tôm nên chấm nước mắm. Cuốn mấy cái đầu ăn thấy ngon quá nhưng về sau phải ăn cố vì quá no, 1 đĩa thịt đầy hỏi sao không no. Cuốn gần hết đĩa thịt mới lại hỏi em nhân viên bánh đa làm gì thì em ý bảo để cuốn với thịt ăn giòn ngon lắm. Ôi em quê tập 2. Bắt đầu cuốn thêm bánh đa ăn giòn ngon thật luôn ý, đỡ ngấy hơn. Haha. Tổng bill của em là 147.000 cho 2 xuất bánh tráng thịt heo, 1 nước suối, 1 bò húc. Giá cả khá là OK. Nhưng có 1 điều là sao em ngửi cốc uống nước và bát cứ thấy tanh tanh ý, nên uống nước tu lon và chai luôn. Đi Đà Nẵng mới thấy mình không biết ăn rau sống thiệt là thiệt thòi quá mức vì món nào cũng kèm rau sống, ăn vậy nó mới đủ vị.",8.8
"🏡 Hi Bro - 113 Phan Đăng Lưu 
🕕 6am - 10pm
---------------------------------------------------
🌸 Quán hơi xa trung tâm. Ai ở gần cầu TTL hay Helio sẽ tiện đi hơn. Quán phù hợp để làm việc hay outing cùng bạn bè nhan 🙆
🌸 Mình order trà đào 30k, có mã gonjoy còn 25k. Vị hơi ngọt, trà thơm, đào ngon, uống ổn. Mình từng tới đây uống sinh tố dâu và bạc xỉu. Vị cũng được lắm. 👍
🌸 Về giá mình thấy giá rẻ hơn so với các quán cafe bây giờ ( menu hình cuối) . Nhân viên đẹp trai và dễ thương cực ( đi buổi chiều 4h nha )))) ) nhưng không gian hơi bí hơi người, quán bật điều hòa mà nóng, tiếng nói ồn",8.6
"Chè ở đây khá ngon nhưng phục vụ thì k ok chút nào. Mình ăn ở đây rất nhiều lần rồi mà có nhiều lần mình tới mua trước nhưng lại bán cho những khách đến sau và mua nhiều hơn mình. Chè thì k như ảnh minh hoạ, trên ảnh nhìn rất nhiều thạch và khoai dẻo nhưng khi mua thì khoai dẻo lác đác 2,3 miếng, thạch cũng vậy. Hồi bữa mình có tới mua lẻ 5k khoai dẻo được 4 viên và vẫn bán lẻ k cần mua thêm chè nhưng hôm nay mình tới mua lẻ 10k trân châu thì lại k bán và bắt mình phải mua thêm chè. Mình kể lại hôm bữa có mua lẻ được thì cô chủ lại bắt mình nhìn mặt tất cả nhân viên và phải chỉ ra được ai là người bán!? Ủa mình tới mua chè chứ đâu phải tới nhìn mặt nv?! Nói chung là thái độ phục vụ QUÁ TỆ!",4.0
"Mình không ăn chay nhưng vẫn rất thích quán này, dắt bạn ở Sài Gòn ra đi ăn bạn cũng khen tấm tắc luôn. Lên đọc review của mấy bạn thì thấy dính phốt thái độ nhiều quá. Hôm mình đến không phải rằm hay mùng một, quán không đông nên phục vụ cũng bình thường. Mình kéo một nhóm 5 người tới gọi mỗi 2 món mà nhân viên (mấy cô trung niên) cũng chỉ hỏi có gọi thêm món gì không 1-2 lần rồi thôi. Món ăn ngon mà giá cũng hợp lý nữa. Quán nhìn cũng sáng sủa lịch sự. Mỗi tội nằm trên đường một chiều mà cũng không nổi bật nên mình hay đi lố phải dắt xe vòng lại.",7.6
"Thái độ phục vụ tệ từ bà chủ đến nhân viên giữ xe. Nếu trong thời điểm đông khách thì đương nhiên sẽ thông cảm được, nhưng lúc mình đến chỉ có tầm 4-5 bàn đang ăn rồi thôi, đồ ăn order những món ngon thì đều ko có, gọi đồ ăn thì ừ rồi ko báo bếp, ngồi chờ gần 15 mins phải order thứ khác, mà đồ thì ko cũng ko đc ngon lắm. Trưa nắng nóng ăn xong chỉ biết bực mình đến bực mình. Hy vọng quán sẽ cải thiện hơn!!!",1.8
"Lại đến Crystal Jade vào 1 ngày đẹp trời. Lần này không phải là Vịt quay bắc kinh, gã ngữ vị hay vịt Hồng Kông. Tôi chọn cho mình Dimsum. Đây là 1 món ăn Quảng Đông với các kiểu đặc trưng như bánh bao các loại. 1 món 3 cái trở lên phù hợp với nhóm 3 người. Mặc dù là món ăn Quảng Đông nhưng ở đây lại đc chế biết lại theo nguyên liệu Việt nam. Ko quá hấp dẫn nhưng cũng có thể chấp nhận. Đang có giảm giá 299k/6 món + 1 bình trà. Ai thích Dimsum ko nên bỏ qua ^^",7.8
"Quán lúc nào cũng đông khách. Đồ ăn rẻ mà ngon,nhìn lại sạch sẽ. Hai người gọi 1 cái lẩu,phần 80k thì phải,ăn rất no. Sẽ ghé lại 😋😋",7.8
Lâu lâu ghé quán ăn chất lượng món vẫn ngon như lần đầu mình ăn.,5.0
"Hôm nay mình có đặt 2 phần mì cay kim chi hải sản.
Nói thiệt rằng dù đặt 1 cái cấp độ 0 và 1 cái độ 2 nhưng nếm lại thì cái nào cũng như cái nào ( cấp 0 ) không có sự khác biệt gì cả, nước dùng thì ít, không đủ để mì chìm luôn :) thật không ngờ quán làm ăn càng ngày càng tệ hại. Vote 1 sao.",2.8
Quán có món mới nên uống thử... Rất ngon... Đặc biệt là nước sốt... Sẽ ghé uống thường xuyên 💯💯💯,10.0
"Đồ ăn ngon, phong phú hơn trước. Thích gà quay tiêu. Đợt này có nhiều khuyến mãi ok lắm! Ấn tượng nhất với mình là chị bán hàng phục vụ dễ thương lắm! Bữa trưa ăn KFC cơm nhiều, gà nhiều mà còn khuyến mãi, ngon!",8.2
"Mì quảng tô đặc biệt có sườn,gà,tôm,1/2 trứng gà
Mình nghĩ nếu ai ko ăn dc 1 trong những topic đó có thể kiu tô loại thường,vì đặc biệt mắc hơn nhưng cũng k có gì đặc biệt,mỗi thứ 1 tí vào thôi",7.0
Đồng Tiến ngày càng cải tiến các công thức bánh mới cũng khá ngon và chất lượng. Thích bánh Phomai chanh dây ở đây. Sushi cuộn vị trà xanh cũng khá ngon!!!,7.4
"Không gian quán chật chội, nhân viên có thái độ thiếu chuyên nghiệp, đợi món quá lâu... nói chung đánh giá 1 sao cho chất lượng...",1.0
"Mình là thích ăn mì quảng ở quán ni lắm á. Quán nhỏ mà cực kì đông khách vào buổi sáng. Khách đông vậy chớ phục vụ cũng nhanh nhẹn lắm nha.
Quán có nhiều món mì nào bò, gà, ếch, lươn, sườn, có bánh tráng thịt heo nữa. Phần mì quảng giá tầm 20k đến 30k, thêm bánh tráng là 5k thì phải.
Món mì mình ưng ăn nhất là sườn trứng. Sườn non mềm ơi là mềm, thấm vị, ăn có quả trứng nữa chớ. Phần ni nhiều ghê nghe. Ăn là no luôn á. 
Rau nhiều, tươi.",7.8
"Lại ngồi chọn món cho bữa xế, lâu nay cứ hay mít trộn, bánh kẹp các kiểu nên giờ đổi món qua dimsum. Nghe mọi người khen quán này khá ngon nên mình cũng thử xem sao. Mình order há cảo tôm và yumcha, thấy hình ảnh bắt mắt hấp dẫn ghê.
Dimsum giao về vẫn còn nóng, tuy nhiên mình có thử há cảo tôm thì thấy vỏ hơi bở nên nhân tràn ra ngoài khó gắp ăn, nhân bên trong bánh khá đầy đặn. Nói chung mức giá từ 20-35k vậy là hợp lí rồi",7.4
"Mình ăn ở đây, sushi so với những quán mình từng ăn thì không tươi, tàm tạm. Mình có kêu thêm món mì ramen xào mà chờ 20' chỉ nói sắp có sắp có, trong khi lúc mình ăn chỉ có 3 bàn, bếp thì 5,6 người mà chờ quài ko thấy đồ ăn lên. Nhân viên thì cãi lộn ì xèo như 1 cái chợ.",2.8
"Cứ bị nghiền món này ở đây 😍😍😍
#sữa_tươi_kem_trứng",8.4
"Quá ngọt, chỉ thơm 40% vị olong. 6/10đ",6.0
"Ấn tượng với món bạch tuột, ngon dai giòn. Đây cũng là món chính của quán, đến đây phải ăn món này nhé:)) Quán có hơi nhỏ, nhân viên cực kì nhanh nhẹn, quán có 2 cơ sở thuận tiện cho việc giao thông nữa, sẽ trở lại quán...:**",8.2
"Bát mì Quảng ăn khá no, nêm vừa phải, gà mềm đậm vị ăn cùng với phồng tôm và bánh tráng nướng giòn giòn hay hay. 1 bát khoảng 30k là quá ngon và no :)",5.6
Matcha đậu đỏ của quán thực sự làm mình chết mê đi được. Matcha đậm vị thêm đậu đỏ mềm dẻo nữa.. Một thức uống tuyệt cú mèo. Sẽ ủng hộ quán dài dài 😘,9.2
"Trước khi lên máy bay mình còn ráng lết qua đây ăn mới chịu :)) Tại thấy trên mạng khen ngon được recommend. Tối mình đến thì chỉ còn bánh canh chả cá thôi. Bánh canh là cô tự làm luôn đó nha. Cô lăn từng miếng bột quanh cái trụ để đó. Chừng nào khách ăn mới xắt từng miếng dài để trụng nè. Thấy mình chụp hình quay phim còn tạo điều kiện cho nữa :)) Nước lèo cũng ngon xuất sắc lun nha mọi người. Mình nhớ là 2 tô bánh canh và 1 quẩy là 73k. Quẩy có sẵn trên bàn, ăn nhiu tính tiền nhiu.",7.8
"Hôm nay đến quán với tình trạng bụng đói meo. Gọi 1 mỳ quảng ếch ăn thử. Không gian quán hơi chật chội nhưng nhìn chung khá sạch sẽ. Mỳ làm ra khá nhanh, 1 phần gồm rau sống, mỳ quảng đủ chia làm 2 và 1 thố nguyên con ếch chặt ra. Sau khi cho rau, mỳ, ếch, nước lèo, nước mắm và bẻ bánh tráng vào (5k) trộn trộn lên ôi chu cha mạ ơi nó ngon chi mà ngon ác :3 chưa bao giờ mình ăn mỳ quảng ếch nào mà ngon như vại, ăn đức cả bếp trang luôn :3 chắc chắn sẽ quay lại ăn thường xuyên, mn nên thử đi nào :3 có mỳ quảng gà, bò gì đó chỉ 20k 1 tô, quá rẻ cho chất lượng. Có thên cả mỳ quảng lươn nữa :3",8.4
"Trưa lười mang cơm nên gọi anh người yêu qua chở đi ăn ý, mình gọi phân feechs bự ba con ăn đã lắm, mà bên này có gọi êch smaays con cũng chri cho 1 tô cháo thôi, tô còn lại phải tự trả tiên )))",6.8
"Sữa tươi trân châu đường đen
Hôm nào đi học về cũng ghé uống... Rất ngon 💟💟💟",10.0
"Mochi ngon ơi là ngon mà mắc quá!!! Mua 2 cái mà hết 50k rồi :((( Vị phomai ăn hơi ớn, vị cam thì miễn chê ^^",8.0
"Bạn nữ tóc ngắn phục vụ. Mình hỏi còn lòng cá ko. Nếu ko thì để mình kêu cơm. Trả lời cộc lốc lần 1: “Có” . 
Đến lúc đem mỳ ra, chỉ nói trống ko 1 câu : “Hết lòng“ xong bỏ vào trong ko nói gì thêm 1 câu.
*** ??? Ăn ở đây ko dưới chục lần vì quán đã mở lau năm từ hồi còn quán cũ, bây giờ sửa quán mới lại có tình trạng này. Bực mình ko tả được. Sẽ lâu lắm mới ghé lại quán này.",3.4
"Mua bánh Đồng Tiến nè. Nhiều mẫu đẹp lắm. Có nguyên album mẫu để đặt làm luôn. Giá cả phù hợp, có khi lại rẻ nữa. Đồng Tiến có các loại bánh mỳ, bông lan phomai trứng muối, su kem, bánh dừa, bánh khoanh,sandwich,... rất nhiều mà lại ngon nữa nên khách mua đông lắm nha.Nhiều mẫu bánh kem thiệt xinh, muốn gom hết về luôn ý. Có các loại bánh kem mini, tiramisu, phomai chanh dây,.... dễ dàng cho ai muốn mua ít. Mua bánh kem người ta tặng luôn nến sinh nhật nha. Không gian không rộng nhưng đủ để trưng bày các mặt hàng. Sẽ quay lại.",8.4
hôm nay mình có order món pad thái với lại mussamun heo mà mussamun heo chỉ có 2-3 miếng thịt heo và khoai tây với giá 55k là quá đặt,4.4
"Hôm nay được khuyến mãi nên gọi thử, món ngon giá rẻ.",9.0
"Ngon, hợp khẩu vị",8.8
"Món gỏi đu đủ, tôm yum và mực lăn xù. Ăn ổn. Ngoài ra miến xào cũng rất ngon quên chụp. Cơm ruốc thì bình thường. 3 người 300 giá ổn. Sẽ ghé lại.",8.8
"Quán trang trí đẹp, bánh mì và sandwich cũng được có điều giá hơi đắt với học sinh và sinh viên, quán cũng dễ tìm......",7.8
"Thích rau câu dừa và kem plan ở đây. Lúc nào vào đây cũng ăn 2 dĩa kem mới đã 😄😄😄 mẹ mình thì thích chè Thái ở đây, ngọt béo nhưng dạo này ko thấy sầu miếng như lúc trước nữa😂",7.4
"Crystal jade kitten là tiệm bình dân của cao cấp nên cũng ko có gì expect vào chất lượng cả. Bánh bao kim sa rất dở. Gà quay da dòn và rau xào ăn tạm đc. Phục vụ nhiệt tình nhưng lóng nga lóng ngóng. Mình đi du lịch Đà Nẵng vào VC mua ít đồ nên tiện ghé ăn cho nhanh. 
Bàn bên cạnh là mấy chú Trung Quốc dắt gà đi ăn, mấy chú ngồi xếp bằng chân lên ghế rồi thượng cả đầu gối lên bàn nữa, mà phục vụ/ quản lý chả thấy ai lại nói gì dù có mấy lần bê đồ ăn lại phục vụ :(",5.0
"Mình và bạn gọi cơm chiên gà giòn và cơm bò xào ở đây. Nói chung với giá 40k thì hơi đắt một chút so với chất lượng. 
Bò xào chắc được 4,5 miếng thịt bò thôi, mà mỏng lét à :v 
Cơm gà thì miếng gà cũng bé thôi, toàn xương. 
Ăn thử cho biết chứ có lẽ sẽ ko đặt lại nữa.",7.2
Đặt mỳ quảng sườn thì nhận mỳ cá lóc,5.0
"Size gà quá nhỏ , gà chất lượng không còn như trước :)",5.0
"Quán mì này lúc nào cũng đông khách hết trơn á. Từ hồi được bạn giới thiệu quán này đâm ra ghiện luôn. Quán bán đủ loại mì quảng, có cả cháo nữa. Món mình hay ăn là mì sườn non trứng. Sườn non mềm, thịt kho thấm. Nước mì đậm đà. Một tô ni là 27k hay 32k chi đó mì k nhớ rõ nữa. Quán đông khách nhưng phục vụ rất nhah. Gọi là có liền à. 
Ở đây có cháo ếch, cháo lươn ăn cũng được lắm. Tô cháo bự ăn là no lắm luôn. Còn có bánh tráng thịt heo nữa",8.0
"Tối lạc lối đi shopping đói bụng quá nên thấy quán này bán cơm tấm thì tấp xe vô ăn liền. quán có không gian sáng sủa, sạch sẽ, nằm ở đường phan thanh khá dễ tìm
lúc mình tới hơi trễ nên cũng còn ít món, mình gọi cơm cá ngừ và them trứng ốp la cá ngừ sốt thấm vị, nhưng thịt cá hơi khô, cơm cho khá nhiều quá, mình ăn k hết luôn á, phần kim chi bên này ngon nha, mình ăn hết còn xin thêm để ăn nữa chứ, phần này hình như 25k hay 30k chi đó, cũng phải chăng 
Quán có bán thêm cao lầu nữa, mình gọi 1 phần 30k, tô cao lầu đầy ắp, ăn no căng luôn á, thịt xíu k ngon lắm, hơi khô, bánh tráng chiên thì hơi cứng
phục vụ nhanh nhẹn",7.8
"Lễ tết gì Đồng Tiến vẫn bán bình thường ha. Tối chạy ngang mua 2 bánh su kem với 1 cái phomai chanh dây. Vỏ bánh su kem hơi khét, kem thì ổn, ngọt vừa. Phomai chanh dây ngon, béo béo chua chua. Có đa dạng các loại bánh lắm.",7.8
"Mình là thích ăn mì quảng ở quán ni lắm á. Quán nhỏ mà cực kì đông khách vào buổi sáng. Khách đông vậy chớ phục vụ cũng nhanh nhẹn lắm nha.
Quán có nhiều món mì nào bò, gà, ếch, lươn, sườn, có bánh tráng thịt heo nữa. Phần mì quảng giá tầm 20k đến 30k, thêm bánh tráng là 5k thì phải.
Món mì mình ưng ăn nhất là sườn trứng. Sườn non mềm ơi là mềm, thấm vị, ăn có quả trứng nữa chớ. Phần ni nhiều ghê nghe. Ăn là no luôn á. 
Rau nhiều, tươi.",7.8
"Ăn gần hết mới nhớ đến chụp ảnh để review.
Nhất định phải review vì chè ăn ngon, béo và ngọt vừ phải. Flan thì mình ăn nhiều ở đây, khá ngon.
Hè mà đi ăn chè là hết sẩy ngon. 
Sẽ quay lạii.",7.0
"Biết là quán đông nhưng có cần phải nói kiểu như đuổi khách như vậy không? Vừa mới chạy xe tới, chưa kịp đá chống xe thì nhân viên đã nói hết chỗ, đi chỗ khác ăn đi! 
Không cần vào ăn mà thấy thái độ như vậy là đủ rồi, mình sẽ không bao giờ ghé quán nữa",1.0
"Lúc trưa mình và vk cùng nhau đi ăn
Kêu 1 dĩa sườn, 1 dĩa sườn chả và 1 tô canh khổ qua.
Quán bán đồ ăn qua đêm cho 2 vợ chồng mình. Tô canh khổ qua bị thiêu và mình nói quán đổi lại tô khác, ban đầu 2 trái thiêu kia thì to đùng đổi lại thì trái bé tý.
Cơm thì khô, chả thì cũng có mùi thum thủm.
Mặc dù quán kế nhà mình nhưng sẽ ko bao giờ ghé nữa",1.0
Giao thiếu phần mì ạ :),1.0
"Lúc nào rảnh toàn bị vợ kéo đi ăn hàng không á, nên cứ thuộc nằm làu trong tay những địa điểm ăn vặt ĐN. Quán thoáng mát, không kém phần ấm cúng. Đồ ăn bắt mắt, khá ngon. Phục vụ chu đáo, nhiệ tình",9.0
"Mình đặt trà sữa double oreo và cho mình bao nhiêu đây oreo?? Và chưa uống cũng lưng 1 khúc?? ủa oder về là rút bớt trà sữa à??? 94 nghìn không phải 9 nghìn. Làm ăn có tâm tí, làm ơn training lại nhân viên phá chế giúp mình. Không bao giờ ủng hộ chi nhánh lê văn sỹ. Làm ăn gian đối lừa đảo.",2.0
"Mình đi ăn vào buổi trưa nắng nóng, vì thèm cay nên đi ăn thôi. Vào quán không gian hơi nhỏ mà bếp thì không có phòng bếp riêng hay ngăn cách nên quán rất nóng, chỉ có quạt thôi không đủ mát, được cái bước vào quán ngửi được mùi ếch là thèm ngay )) và quán lại rất sạch sẽ. Ếch kho cay lắm nên ăn kèm với cháo là đúng bài, ăn rất là vừa miệng luôn, hình như quán có bán bánh mì, chắm với nước ếch cũng rất ngon. Một phần nhỏ là 35k, không rẻ cũng không đắt, chỉ là không hợp với túi tiền của sinh viên để ăn nhiều lần thôi.",8.2
"Món mới vừa ngon vừa trang trí đẹp ghê
Thích nhất là nếm thử nước sốt với bột cacao trước khi trộn",10.0
"Ăn nhiều quán chay nhưng vẫn kết ở đây nhất 👍 

Món ngon, đa dạng.",8.0
"đi học nên mình hay ghé chi nhánh trên này ăn . mình có cảm giác vị ở đây ngon hơn ở chi nhánh khác hay sao á sao á . lúc nào ăn cũng thấy đậm đà hơn , nước dùng ngon . còn giá cả với số lượng thì giống mấy chỗ còn lại . quán ở đây 2 tầng nè , mà buổi tối mới bán tầng 2 còn tầng dưới bán sáng chiều . nhân viên đông , phục vụ ra nhanh hơn chi nhánh khác . vô là bưng nước ra liền chứ không cần phải xin . buổi trưa ăn ở đây thấy lúc nào cũng đông cả .",7.6
chè j mà ngon quá zay ăn ko kịp chụp hình lun á. ở đà nẵng mấy ngày chac ngày nào mih cug đặt ăn quá. chè ngon ngọt vừa béo thơm lắm lun. mình thích nhất khoai dẻo với dừa non . 👍👍👍,10.0
"Mình ưng ý lắm. Nhất là món chè sầu riêng cực ngon cực nhiều. Ăn rất ngon ạ.
Thanks quán ! 
Sẽ ủng hộ dài dài.",10.0
Thường xuyên ghé bên này luôn. Cơm gà ngon nè. Mọi khi hay ăn cơm chiên dương châu hoặc cơm thịt kho ruốc. Giá khá ổn từ 20 đến 50. Không gian sạch sẽ nhân viên dễ thương.,8.2
"Bữa đầu đặt cơm sườn trứng thì ok, giao đủ, lần sau đặt thử món khác thì ôi thôi, cơm tôm rim 4 con tôm 30k (mắc quá đáng), cơm thịt kho tàu 30k thì ôi thôi thịt kho thì cứng với trứng ốp la chứ ko phải trứng kho, với sườn trứng mà giao thiếu trứng trong khi tiền thì lấy đủ.... ko có lần sau, bán như ăn cướp...mong foody coi lại",1.0
"Đại tiệc gà KFC hoành tráng đây. Ngày đó đi coi phim ở cgv bigc, vì coi phim đầu tiên lúc 10h, sau khi coi xong 12h thì xuống đây ăn trưa để 2h chiều coi tiếp phim thứ 2, khỏi đi đâu cho xa sợ trễ phim :)))
5 đứa 5 phần cơm riêng rồi, còn gọi thêm 1 số món khác ăn như tart, gà popcorn, gà lắc vị tomyum,... ăn cho sướng mồm nữa
Trong các phần cơm trưa thì mình thấy gà flava vẫn ngon nhứt, gà popcorn là gà lắc cũng ok, tỏa sáng nhất vẫn là em tart trứng kfc vẫn chưa có đối thủ hehe",7.6
Chè ở đây rất ngon mà còn lại thơm giá thì cũng bình dân quán có vị trí gần trung tâm thành nên cũng dễ tìm rất ok ^_^,8.8
"Quán không gian thoáng mát , view sông hồ ok hết, thức ăn ngon. Mình hay ăn gỏi cá khô và ướt . Thấy ướt ngon hơn . Nhưng mắm không đậm cho lắm hi hi với minhg thôi . Nhân viên phục vụ nhiệt tình chu đáo nhưng hơi xa thành phố. Một lần muốn ăn là phải chạy hơn 15km mới ăn đc hu hu , mình cũng chưa nếm thử món khác nhưng nghĩ cung ngon muốn ăn gỏi cá thì đến đay là đúng bài rồi hi hi . Nói chung quán trên cả tuyệt vời hi hi",5.0
"Chuỗi cửa hàng thì lớn, nhưng quản lí từng cửa hàng thì kém. Bảo vệ cố tình báo hết chỗ nhà để xe của cửa hàng (còn chỗ, miễn phí) và bảo khách đến giữ xe ở nhà dân để thu phí 10k.
Chất lượng trà vẫn tốt như thường, nhưng chắc chắn là không còn đáng giá số tiền mình bỏ ra nữa.
Không bao giờ quay lại.",1.0
"🔥⭐❌💯❤️🕐🔊🔔💙🥰😍😘😭😢😤🤬😰😨
🔊 Quán đồ thái kin kin food
🥰 59 tôn thất đạm, quận Thanh Khê, Đà Nẵng
🕐 giờ trưa, chiều và tối
🔔 50k trở lên
💙 7 đ / 10 đ
------------------------------------------------------------------------------------------------------------------------------------
⭐ đi***tới ngã tư lê độ quẹo phải sẽ đến, quán nằm bên tay phải
🔥 menu quán có nhiều món ăn thái, đa dạng
🔥 mình gọi pad thái và lẫu tomyum, đi 3 người, theo mình pad thái làm khá ngon, khá chuẩn bị, lẫu tomyum cũng ngon luôn, hải sản tươi nước lèo ngon vị thái
❌ không gian quán khá rộng
😭 giá cả quá hợp lí cho sinh viên để thưởng thức đồ thái",7.4
"Cơm gà xối mỡ ở đây ăn rẻ mà ngon. Phần gà bự chà bá, chiên ngập dầu nóng hổi vỏ giòn xé chấm tương quá đỉnh. Cơm không bị khô như một số quán. Có kèm canh ngọt thanh dễ ăn. Khách du lịch cũng ghé ăn khá nhiều.",9.6
"- Bột gạo dai dai (rất ít quán cá lóc Huế có thể trộn và nhào bột để được bột dai ngon như thế này)
- Cá lóc thấm vị
- Một tô bình thường ăn đủ no 
- Tặng kèm thêm chén tóp mỡ (các quán bánh canh cá lóc khác ở Đà Nẵng chưa thấy có phần này)
- Anh chị chủ dễ thương và nhiệt tình",8.8
"Làm việc rất kì cục. 
Bạn mình gọi 1 phần cơm trộn, mình một phần mì cay. 15p cơm trộn ra, 25 sau phần cơm đó thì mì cay mới dc mang ra, cho hỏi là đi chung với nhau nhưng món ăn ra cách 25p là như thế nào?
Cái điều đáng nói là mình nhìn dc vào bếp lúc cơm ra thì trên bếp có 1 phần mì, nhưng khi một shipper go viet vào thì phần đó đưa cho shipper???? 
Việc này còn tiếp diễn thêm 1 lần nữa. 
Thật tình bếp nhìn vào thì chỉ có 1 phần mì đang làm nhưng đ*o phải của mình trong khi còn tận 4 bếp trống",2.0
"Đây là bộ ảnh ăn gần cả tháng 😂 Cái gì cũng ổn chỉ trừ phục vụ hơi chậm, hay quên trước quên sau, gọi tô nhỏ mà lúc nào cũng đem lên tô lớn 😶",7.0
"Nghe tiếng nên cũng chạy lên kiếm miếng :))
ăn cả 2 loại gỏi cá ướt và khô thì cảm thấy gỏi cá ướt ngon và đậm đà hơn ngoài ra tụi mình cũng có ăn mì xào hải sản với gỏi sứa nữa,cũng ok lắm :D quán không gian khá sạch sẽ và đẹp,giá cũng rẻ mỗi tội đi xa mất công quá @_@",7.0
"Đây là lần đầu đặt ở quán Chay Thuý nên chưa thử được nhiều nhưng mì xào giòn khá ngon, nhưng nước dùng hơi mặn tí. Rau nấm mềm ngon lúc giao tới vẫn còn nóng hổi luôn. Cơm chiên dương châu cũng còn ấm nhưng cơn hơi khô. Rau củ chiên với cơm hình như là dùng rau củ đông lạnh nên bắp không được ngọt, hạt đậu còn cứng tí ăn tổng thể ổn nhưng do hạt đậu nên hơi ngán. Mình nghĩ là do quán quên nên không cho nuớc tương, ớt hay tương lai ớt nên hơi nhạt. Canh ổn ăn tạm được. Sẽ ủng hộ tiếp nếu có dịp",6.4
"Quán này cũng khá nổi vs dân bản địa. Khách khá đông buổi sáng nha. Quán lúc trc lụp xụp sau tân trang nhìn sạch sẽ hơn. Giá cũng cao hơn lúc trước tầm 5k - 10k á. Quán bán các loại đặc sản của ĐN : mì quảng, bánh tráng thịt heo, cháo lươn, cháo ếch.
Mình hay ăn mì quảng nhất, bánh tráng thịt heo cũng ăn nhueng k ngon lắm, cháo thì ăn cuzng ổn đó
Tô mì mình review là mình quảng cá lóc, giá 30k. Tô mì khá nhiều, cá lóc mềm, thơm, gia vị thấm tháp, mì nhiều ăn k hết, quán cho kèm 1 dĩa rau thêm nữa.
Đây là quán quen của mình.
Điểm trừ kaf chỗ để xe nhỏ, nhiều lúc tới khách đông k biết dựng ở mô á",8.4
