Review,Point
"Đặt bánh tặng ba, cả nhà ai cũng thích cũng khen bánh hết í! Bánh mềm, nhân thơm, béo béo phô mai. Sẽ ghé lại ❤️",9.0
"Bông lan mềm, xốp, ăn ngon lắm ý ❤️",9.0
"Bánh ngon, ăn không bị ngán",6.0
"Được bữa sinh nhật công ty nên có dịp nếm thử bánh bên này, bánh ngon mềm, kem thơm, giá phải chăng",7.0
...,3.8
"Bánh bông lan trứng muối ngon nhất ở ĐN là đây.
Ngày nào ra đây cũng một ổ chữ nhật 60k ăn không biết ngán.
Nhân viên siêu thân thiện và nói chung là ưng từ hình thức tới hương vị luôn",9.2
"Mình có mua 1 phần bông lan trứng muối ở bên cơ sở mới, phần bánh thì xốp mềm. Còn phần trứng nhiều quá nên ăn hơi ngán, giá cả vừa phải cũng không thấy mắc lắm. Nói chung bớt trứng lại sẽ ngon hơn 😆",8.2
"Tiệm này ghé lúc nào cũng thấy đông. Hôm bữa định mua bánh bông lan trứng muối sinh nhật bạn mà hết. Bánh kem cũng hết mẫu. Nó sắp già rồi mà đành chọn cho nó em bánh mẫu giáo này. Bánh thơm, cốt bánh mềm mịn, lớp kem beo béo. Giá cũng hơi đắt nhưng ngon là dc. 😂",7.0
Ngon,10
Trời mưa như thế này đúng là thèm bánh dã man. Nên mình order phần bánh bông lan trứng muối vuông. Quán này tự giao nên mình thấy hơi lâu không như các shipper của deli. Bánh ngon và rất thơm. Nhưng giá hơi cao.,7.2
"Trc h mìn chỉ ăn bông lan trứng muối ở mỗi chỗ này. Mình với mẹ thích kiểu cốt bánh này, mẹ kêu mềm ẩm ngọt vừa giống bánh ngày xưa :D mình thì cực thích phần sốt, thích luôn bạn nv mỗi lần kêu thêm sốt là đc cho ngập bánh luôn. 60k 1 ổ như vậy thường thì ăn 2 đứa là hết veo vừa đủ. Bánh ngon giá ok vị trí mua tiện lợi nên chắc mình ăn hoài hoài ~",7.4
"Tiệm bánh này ngày xưa bán online đã nổi tiếng dồi. Giờ ra mặt phố nữa nên khuếch trương danh tiếng lắm.
Mẫu bánh kem ở đây khá là đẹp lại rẻ, chiều ý khách lắm nên minh khá là hài lòng khi order ở đây á.
Ngoài ra các mẫu bánh foundante ở đây được làm rất đẹp, thích. Có dịp tặng ai đó sẽ mua hay order chỗ này cho khỏe.",7.0
"Mình là fan của bông lan trứng muối nên lúc nào thèm là lại order về ăn. Trước có ăn thử ở tiệm một lần và rất kết nên nhờ bạn chạy qua mua giùm một hộp. Mình chọn mix chà bông và bò khô. Nhưng mà lần này ăn cảm giác không còn như lần đầu. Lớp bông lan không xốp lắm, ăn dễ ngán. Điểm trừ lớn nhất là ít sốt hơn lúc trước. Trứng cũng ít nữa. Hi vọng quán sẽ cải thiện bánh lại như trước.",7.0
"Bông lan mịn, thơm nhưng trứng tanh, sốt lại không quyện cùng bông lan nên hơi ngán. 
Thấy review khá tốt nhưng thật sự khá thất vọng",5.4
"Ngày hôm qua mình đến mua bánh nhưng không có nên để lại tên và số điện thoại đặt hàng 3h ngày mai lấy. Nhưng 3h hôm nay mình có việc bận nên đến tiệm lúc 6h thì nhận được tin bánh mình đặt bị huỷ. Mình thật sự tức giận vì đã để lại số điện thoại mà không hề nhận được thông báo nào cả. Nếu muốn huỷ bánh thì ít nhất quán gọi cho mình 1 cuộc thông báo, nhưng quán lại không gọi mà tự tiện huỷ bánh của mình. Đây là lần đầu tiên mình mua bánh và thật sự bực mình và thất vọng về cách làm việc của quán",1.0
Thật sự bánh rất dở bị bột trứng muối tanh phômai ít bánh trong hình rõ to nhưng ở ngoài nhỏ xíu nói chung rất tệ cực tệ giá ko vừa lắm 😩😩😩👎🏻👎🏻👎🏻,2.6
"Thèm bông lan trứng muối nên order tiệm bánh vani ăn vì thấy trên fb. Nhận xét của Mami là bánh ăn cũng ngon nhưng chưa xuất sắc, đôi khi ăn nghe lợm cợm như vỏ trứng còn sót trong cốt bánh bông lan. Mami thích cảm giác bánh ăn vào miệng như tan chảy trong miệng nhưng chưa bắt đc cảm giác này khi ăn bánh của tiệm bánh Vani. Cỡ 7/10 điểm theo khẩu vị của Mami",7.0
"Bánh mình mua là tròn 120k ăn 4 ng hơi dư xíu vì trc đó bọn mình đã ăn no rồi
Chị chủ nhiệt tình tư vấn xin sốt nhìu đều ok cả",8.0
"Từ trước đến giờ mình chỉ mua bông lan trứng muối ở tiểu la. Nhưng hôm nay muốn thử bánh nơi khác nên mình qua đây mua.
Mình thấy review trên foody cũng tốt mà ko ngờ dở vậy luôn.
Bánh đã ngọt rồi , thêm lớp sốt bên trên quá ngọt, át luôn cả vị mặn của dăm bông, ăn 1 miếng thôi là rất ớn. 
Trứng xử lý ko tốt nên rất tanh. Vị của trứng ko hòa quyện với vị bông lan. Khó ăn lắm.
Điểm cộng là vị trí ngã tư dễ tìm với nhân viên thân thiện. Nhưng mà sẽ ko ăn bánh ở đây nữa",4.4
"Lần đầu thử bánh ở đây, theo mình thì cốt bánh mềm mịn, ngọt vừa phải, nhân ở trên cũng nhiều, sốt ngon, xin nhiều sốt quán vẫn nhiệt tình cho thêm",8.2
Lần đầu tiên mua bánh ở đây vì thấy nhiều người khen ngon. Cá nhân mình bánh ở mức độ khá ổn. Chắc do mình hay ăn ở Napom nên thấy Napom ngon hơn.,7.2
"Mình ăn bánh bông lan oẻ đây lâu rồi nhưng ko có chụp hình. Hôm nay sinh nhật ba thằng bé, đặt đưoc cái bánh xinh quá nên review luôn. Bánh ngon, ăn ko ngán nhu bánh kem khác, sáng đặt chiều có luôn. Còn bánh bông lan thì điểm 10, giá rẻ.",9.4
"Mấy khi nhìn bánh bên quán này bắt mắt nên cũng thích lắm mà không có thời gian đi mua.
 Đợt rồi, thấy bên deliverynow có đặt được nên là nhanh tay đặt liền. 
Văn phòng mình chọn mua bánh bông lan trứng muối. 
Vì ăn đông người nên order luôn ổ tròn 120k .
 Bánh khá mịn, ẩm không bị khô. Trứng muối nhiều hơn xíu thì ăn toẹt hơn. Nước sốt nhiều ăn ngon mà vẫn không ngán. Giờ order được qua dịch vụ nên chắc hội chị em văn phòng mình sẽ còn ủng hộ quán này dài dài nè.",8.8
"Được con bạn cho ăn thử hộp bánh bông lan trứng muối mà nghiện luôn, từ đó hầu như các ngày sinh nhật hay kỷ niệm j cũng đặt bánh bông lan, bánh ở đây rất mềm,thơm, trứng muối thơm,ko bị mặn quá, phô mai ở đây rất ngon,hình như là phô mai con bò cười, thơm,béo, thích nhất phần nước sốt béo, vị mặn mặn, ăn chung vs dăm bông nữa, thật sự rất ngon lun ấy^^, tiệm còn có nhiều mẫu bánh sinh nhật rất dễ thương, ngay cái hộp đựng cũng dễ thương nữa:))), có bán các dụng cụ trang trí sinh nhật nữa, còn quay lại dài dài^^",8.4
"Tiệm bánh nằm ngay đoạn ngã tư Lê Đình Dương và Phan Châu Trinh mà lại còn thuận đường xe chạy nữa chứ.
Bánh bông lan trứng muối với giá 60k như hình ăn ngon, phô mai ngon và đặc biệt là sốt ngọt thanh, beo béo.",6.2
"Một buổi chiều thèm bánh bông lan trứng muối. Tiệm bánh dễ tìm, nhân viên thân thiện khi mình xin thêm sốt, vì sốt dầu ở đây rất ngon. Bánh bông lan mềm xốp, sốt dầu béo. Ăn không ngán. 1 ổ bánh 60k",7.4
"Tiệm bánh bông lan mới nè. 
Bánh luôn có sẵn mua tiện mà nhanh cực kì. Phần như hình đầy ụ 60k mà cực kì chất lượng luôn. Mình mua loại hai nhân là nhân phô mai và nhân bò khô tại ăn một nhưng thì sẽ là khá ớn nên như vậy cho tiện. 
Quán ở vị trí khá đắc đija nên dễ đến mua, còn nhiều loại bánh khác sau mình sẽ thử. 
Bánh xốp mềm thơm béo và không quâ ngọt. Nhân ở đây đầy ụ nhìn đaz mắt, trứng muối bò khô phô mai dăm bông đầy ụ.",8.2
"Tiệm bánh từ trên mạng giờ đã mở ngoài mặt tiền luôn rồi, nên nếu thèm chỉ cần chạy vèo tới mua rồi về măm măm. Ngoài bánh bông lan trứng muối siêu nổi tiếng thì giờ còn thấy có bánh sinh nhật trưng trong tủ nữa, nhìn mẫu mã thì thấy cũng đẹp đó mà chưa đặt thử lần nên cũng hem bít chất lượng ra sao hihi
nếu có dịp sẽ đặt thử bánh kem ở đây",8.0
"Nhân dịp sinh nhật bạn tui, tui đặt cái bánh bông lan trái tim ở đây tặng cho bạn tui, bánh bông lan hình trái tim nà, có cái cây xinh xinh ở trên viết happy birthday tên bạn tui nữa, tui thấy thiệt là thích với cái bánh xinh xinh hình trái tim nì, với lại bánh ăn cũng ngon lắm lun á chớ, lạ nữa. chớ ai sn đi tặng bánh sinh nhật hoài, giờ mốt mới là phải tặng bánh bông lan hình trái tim xinh xinh như tui ni à nhaaaaaa",8.0
"Thích ăn bánh bông lan ở đây cực. Cốt bánh mềm, ẩm , không quá ngọt , ăn rất vừa miệng . Vì mình k thích trứng muối nên chỉ bỏ chà bông và bò khô thôi 😂, đặc biệt thích nhất là vị sốt bánh ở đây, rất thơm và ăn có cảm giác hương vị khá đặc biệt. Một hộp như hình có giá 60k, tiền đi đôi với chất lượng, xứng đáng khi ăn 👍🏻👍🏻👍🏻",8.0
"Mình biết quán này qua một người bạn của mình do nó hay mua bánh quán này nhất là bông lan trứng muối vs tiramisu , mình bth cx ko ăn vì thấy ns dở đơ vì có thử 1 lần . Do là một lần bạn mình cho ăn thử bánh tira của quán này xong phát rồ lun vì ngon )))) sau h ms thử thêm bánh bông lan trứng muối mà ngon quá trời nên càng muốn nhiều ng đến ủng hộ . Giá cả okie nx nên càng thích nhé . Chúc quán sẽ ngày càng thành công hơn trong tương lai , ủng hộ quán dài dài",7.8
"Bánh ở đây ngon giá cả hợp lý, tôi đã ăn của tiệm từ lúc ở Đỗ Quang đến giờ nhưng thật sự hôm nay cảm thấy cách buôn bán của các bạn rất tệ.
Hôm qua tôi đã đặt trước 1 ổ bánh sinh nhật, yêu cầu ghi lời chúc và dây cờ trang trí,hẹn 10h sáng nay đến lấy. Vậy mà sáng nay đến thì không có bánh, phải ngồi đợi gần 20ph để các bạn làm, làm xong thì không có dây cờ trang trí, khi tôi hỏi thì các bạn hỏi ngược lại tôi là ""hôm qua đặt ai"", trong khi có hóa đơn đó, việc đặt nhân viên tên gì sao tôi có thể trả lời cho các bạn được.
Chưa kể nhân viên bán hàng cũng là nhân viên làm bánh cho tôi, tay vừa ghi nhận hóa đơn, chọn bánh cho khách, trao đổi qua bộ đàm,nói chung là làm đủ việc, vậy mà khi cắt trứng, phô mai cho vào bánh cho khách thì không mang bao tay (tay cầm dao thì lại mang bao tay, không hiểu nỗi).
Thật sự nếu sáng nay không quá vội mang bánh đi tặng thì tôi đã bỏ ổ bánh này và đặt một tiệm khác.",6.4
"Tiệm bánh mới mở nè mà ngay trung tâm đường chính luôn nên thu hút được khá nhiều khách ra vào rồi 👰👰😎😎😎
Lần đầu tiên vào tiệm là thấy 1 bàn đầy bánh bông lan trứng muối nè 😍😍💋💋💋
Bánh bông lan trứng muối luôn có bánh mới luôn, nhiều trễ hay hết sớm lắm 😂😂😂😂
Một hộp 60k / nhỏ & hộp lớn 120k
Bánh mềm, phô mai tan chảy, trứng muối mặn mặn dăm bông hòa quyện, ăn 1 cái là đã miệng luôn
Quán ngay trung tâm, nằm cạnh liferia nữa, thèm là ra mua gần nhà 😍😍😍
Quán có bánh sinh nhật nữa, thấy chất lượng ok, nên ghé mua nè 😘😘😘",8.2
"Lần đầu được ăn bông lan trứng muối ở tiệm bánh vani. Kiểu ăn quen một nơi rồi giờ đổi sang chỗ khác ăn cũng không kì vọng lắm. Không ngờ bánh ở đây cũng rất ngon.
Cốt bánh bông lan thơm mềm, ăn không bị ớn. Nhưng với mình thì mình thấy vẫn hơi khô, mình thích bánh mềm và ướt hơn chút nữa. Dăm bông cho khá nhiều. Trứng muối là nguyên cái lòng đỏ trứng luôn ý, đã dã man. Trứng không hề bị mặn quá, vừa ăn ngon. Đến mua mới bơm sốt mà quên dặn bỏ nhiều sốt một chút. 
Hộp dài vầy 60k cũng ổn đó chứ",7.4
"Bánh bltm ở đây mình ăn lần thứ 3 thì thấy cốt bánh ngọt gắt hơn bữa trước mà vẫn khá ngon, còn sốt thì càng ngày càng ngon huhu ko hỉu cô chủ cho cái chi vô mà hắn ngon dã man",8.6
"Tiệm bánh nằm ở đường Phan Châu Trinh, rất dễ thấy, tiệm bánh trang trí trông khá xinh, mình hay đến để mua bánh bông lan trứng muối, bánh ở đây khá ngon ❤️ khi mua bạn có thể muốn nhiều kem ở phía trên bánh cũng đc, thích lắm luôn, nhân viên ở đây phục vụ cũng nhiệt tình nữa, ngoài bán bông lan trứng muối thì ở đây còn bán nhiều loại bánh khác nữa như bánh kem sinh nhật. Chỉ với 60k bạn đã có thể có 1 hộp bánh bông lan trứng muối thơm ngon ❤️ ❤️",8.4
"Ăn bắt mòn rồi mới vác cái mặt lên đây review !! Bánh bông lan trứng muối ở vani làm ngon cực ! Bánh xốp mịn , trứng nướng không tanh !! Đã thế thích ăn sốt nhiều thì nói anh nhân viên , xịt ngập mặt ăn ớn luôn . 1 ổ như hình là 60k , giá tương đối rẻ !! Quán mới chuyển qua ngay ngã tư phan châu trinh và lê đình dương !! Bán xuyên tết nữa kkkk",8.6
"Mình order phần ít cheese, cho thêm bò khô. Bánh ở đây quá tuyệt vời. Phần như hình là 60k, cốt bánh xốp, mềm, ko ngọt quá, rất hài hòa với vị ruốc, và sốt trên mặt bánh, mùi thơm. Chắc chắn sẽ quay lại",6.6
"Mình ăn lại bánh ở đây sau 1 thời gian khá lâu thì thấy level ngon tăng lên kinh khủng, ngon hơn trc rất rất nhiều, bánh siêu mềm, trứng muối vs sốt trứng siêu ngonnn và ngậy, giá 60k quá xứng đáng, bạn nào hồi trc ăn ko thấy ngon xuất sắc thì khuyên các bạn nên ăn lại sẽ thay đổi suy nghĩ đó, 2 chị phụ bán bánh cũng cute do mình cù cho nhìu sốt thì mấy chị cũng cho.",8.2
Mình đã gọi và ăn thử. Nhận xét công tâm thì chất lượng quá tệ và giá khá cao. Hình như bạn ko biết thế nào là khái niệm bánh bông lan trứng muoi & pho mai nhỉ? Quá tiếc tiền,2.6
"Ngon nào giờ, chưa bao h thất vọng khi nhận bánh. Bánh ẩm, mềm mại, trứng muối vừa ăn, béo mà ko ngậy, thêm jambong mằn mặn rất vừa ăn. Cơ mà hình như dạo này cốt bánh đặc hơn, mình thích cốt bánh xốp mềm thôi :(((",7.8
"Bữa trung thu có order bánh quán này về ăn. Giá cả khá ok. Bánh mè đen ngon, nhân ngọt vừa, bột bánh mềm, ăn ít ngán lắm. Hộp bánh sang sang. Ship hàng cũng khá nhanh.",7.8
"Mình hay ăn bánh bông lan trứng muối ở quán, mà giờ mùa trung thu nên quán bán thêm cả bánh trung thu nữa, nhiều vị lạ lắm cơ. Mua đơã 2 cái về ăn cho đỡ thèm, hihi. Mình ăn bánh truyền thống và bánh trà xanh. Bánh truyền thống thập cảm ngon, nhân không bị hôi mỡ, nhiều loại nhân trộn lại như lạp xưởng, mỡ đường, hạt dưa, điều, trứng muối,... ăn ngon lắm. Bánh trà xanh lạ lạ, vị thanh mát, thoang thoảng mùi trà ngát hương. Bánh handmade nên chất lượng lắm, ăn ngon, không sợ có mấy chất bảo quản độc hại. Đợi tới trung thu mua về biếu mọi người ^^",7.0
"Bánh mịn, hơi xốp, mình thik đặc hơn, chà bông và trứng muối khá nhiều nhưng hơi ít sốt, lần sau chắc dặn bỏ nhiều sốt lên, hihi.
Chưa thử bánh trung thu của bạn ấy nhưng nghe nói ngon lắm ^^",7.4
"Mới vừa được nhỏ bạn tặng cho hộp bánh trung thu nhìn ngon lắm luôn í. Mỗi cái bánh giá 50k cực chất, xứng đáng đồng tiền bát gạo. 1 hộp có bánh trung thu trà xanh, bánh trung thu mè đen, bánh truyền thống với loại gì nữa mình quên mất rồi. hihi. bánh mềm, thơm, không quá ngọt nên ít gây ngán. Bánh nhiều vị nên ít gây chán. bánh thơm, nhân bánh được chế biến khá kĩ càng, béo, ngọt và thơm, ăn rất thích. mình thích món bánh của quán này rồi!",7.8
"Mỗi năm cứ đến trung thu là mình lại rất thích ăn bánh. Năm ni có vẻ ăn sớm hơn mọi năm. Vì thèm bánh trung thu quá nên mình quyết định ship về ăn. Bánh ở đây khá là ngon, có nhiều loại, nào là bánh nhân thập cẩm, lá dứa, đậu xanh, mè đen,...Loại nào cũng ngon hết, hi, mình thì khá là thích nhân đậu xanh, dễ ăn và ngon. Bánh nhìn khá là đẹp, ăn ngon, giá cũng ok nữa, mua về làm quà thì càng tuyệt vời hơn. Bữa nay cứ thèm bánh trung thu là order chỗ này về ăn thôi, thật tuyệt vời, hihi",7.8
"Vô mùa trung thu rồi nên các tiệm bánh online bắt đầu mở đơn hàng nhận bán bánh trung thu dạng tự làm khá là nhiều. Mình được nhỏ bạn trong công ty mua cho một hộp bánh trung thu bên này về. Hộp bánh 4 vị trình bày đẹp, hộp nhìn sang trọng. Trong các loại bánh tren thì mình ấn tượng với bánh thập cẩm nhất. Ăn okie và ngon nhất. Bánh trà xanh, than tre và tiramisu lạ nhưng chưa ngon lắm.",7.6
"Sắp tới trung thu rồi được bà chị tặng cho hộp bánh ở tiệm này. Hộp nhìn đẹp, đúng kiểu truyền thống, tròn hộp có ghi hướng dẫn sử dụng và thời hạn kĩ dễ sợ. Không chất bảo quản có khác :) tại thèm quá nên khưi ra ăn lun và ngay, vừa mở ra đã thơm phức và đệp mắt. Cắt cái bánh ăn thấy ngon, vị nào cũng đều vừa miệng và ngon hết. Nhắc lại làm thèm qué đi. Hộp hình như có 210k thôi ko mắc lắm. Chắc mai mốt ghé đặt hàng mua vài hộp đi biếu ông bà đã ;)",8.4
"Tới mùa nên shop có bán thêm bánh trung thu nữa nên ship thử về 1 hộp 4 bánh. Gồm Bánh trung thu trà xanh, bánh trung thu tiramisu, bánh nướng truyền thống thập cẩm, bánh trung thu tinh than tre nhân sen nhuyễn. Mở hộp ra thôi thì đã nghe thơm lừng rồi, bánh làm sắc sảo lắm. Chắc vài bữa mua thêm 1 hộp nữa tặng ny thoai ))",8.0
".Quán online nên mình chỉ kêu ship
.Phục vụ:chị giao hàng nói nhỏ nhẹ,gần nhà nên miễn ship luôn,nhưng phải đợi khoảng 30p mới giao tới
.Giá cả:bình thường,không quá mắc
.Bánh mình ăn khá ok,bên trên có bơ,giăm bông,phô mai,trứng muối,cái gì cũng bé bé xinh xinh,ăn khá ngon,nhưng bánh khô,vị béo béo nên hơi dễ ngán thôi",7.0
"Ai gu. Tự nhiên lại thèm bánh bông lan trứng muối dễ sợ. Mà đã thèm thì phải ăn cho được chứ không lại thèm miết, hehe. Thế là quyết định gọi hộp bánh về ăn, bữa nj có delivery giao hàng nên cũng khá là tiện lợi. Hộp bánh nhìn rất hấp dẫn và đẹp mắt. Bánh mềm, thơm, béo. Đặc biệt trứng muối khá ngon, dễ ăn. Nói chung ăn bánh khá là thích, nhưng ăn nhiều cũng ngán lắm ạ, hi. Gía cả cũng tạm được. Giao hàng khá nhanh và tiện lợi nên mình rất thích, lâu lâu lại order một hộp về nhà ăn. Hihi",7.4
"Cuối tuần đang buồn miệng muốn kiếm gì đó ăn lên foody lượn lờ thấy chỗ náy có delivery nên mình gọi một set bánh về nhà ăn thử. Mình gọi set bánh cup cake là 60k cho 5 cái bánh. Bánh nhìn đầy đặn, sốt ngon nhưng mà hơi bị nhiều quá nên ngấy ngấy á. Trứng muối ở đây mình thấy hơi mặn quá nên cảm thấy không ngon lắm á. Có cái thì trứng muối ngon có cái thì lại mặn quá nói chung trứng muối ở đây không đều. Nên xem lại vấn đề này là bánh ngon lành.",7.4
"Lần thứ 2 ăn bánh ở đây. 
Bánh thực sự rất ngon, có điều hơi ngán do trên bánh rưới cái sốt bơ gì gì đấy. Trứng muối thơm, không bị khô. Cốt bánh nặng và chắc, ăn tơi xốp, mềm mại. Mình được thử cả 2 loại cupcake nhỏ và nguyên ổ lớn. Thực sự chất lượng không khác biệt nhau là mấy.
Giá cũng khá cao hơn so với bên 99 hoàng hoa thám mình hay ăn. Nhưng cũng nên ăn thử cho biết.
Ship nhanh nhẹn đúng giờ.",7.0
"Vừa phát hiện ra thêm một tiệm bánh cute hạt me các kiểu luôn nha. Bánh được trang trí và thiết kế theo style mới keng nên nhìn cái nào cũng yêu và cái nào cũng dễ thương hết trơn hà. Bánh ở đây khá là ngon, cốt bánh vừa phải ăn thơm đặc biệt kem khá lạ là ngon. Mình kết nhất là phần trang trí ở đây quá ư là xuất sắc đi mà. Chắc từ giờ phải chuyển qua đây mua bánh luôn á.",7.4
"Mình tình cờ thấy trên foody nên ghé qua mua ăn thử . Cảm nhận bánh bông lan cup phomai mềm, thơm, nóng, bánh nhỏ, khá hài lòng nhưng giá hơi mắc (35k/6 cái). Còn bánh bông lan trứng muối bự thì quá xuất sắc luôn, nhân chà bông, trứng muối, phomai nhiều quá là nhiều, mình ăn hết cốt bánh bông lan vẫn còn dư một đống nhân. Bạn chủ thân thiện, dễ thương, lịch sự, mình sẽ còn ghé mua lâu dài. Thích nhất là bánh bên này toàn bánh mới trong ngày, ko sợ bị đau bụng.#Bonglan #bonglantrungmuoi",8.8
"Chất lượng phục vụ: Bạn chủ tiệm bánh khá lịch sự , thân thiện và dễ thương. Mình đi làm về ghé ngang qua tiệm để lấy bánh (chỉ đứng trước hẻm), bạn chủ rất nhiệt tình mang ra tận nơi không để mình phải đợi lâu.
Địa điểm: Rất dễ tìm
Chất lượng món ăn: Mình đặt 1 bánh bông lan trứng muối loại 5 trứng, dài khoảng 15cm, rộng 10cm. Tuy nhiên khi mang về cắt bánh ra thì các mẩu phô mai, trứng muối, dăm bông rơi ra mỗi thứ đi mỗi nơi hết cả, hahaa. 
Mùi vị bánh thì rất ngon, mềm, thơm thơm béo béo.
Chúc shop làm ăn ngày càng phát đạt.

trungmuoi
#bonglan",7.8
"Lần đầu tiên ăn bánh bông lan trứng muối 😝😝😝😝. Lâu lâu hứng lên nhắn tin với chị Ua Phan trên mạng để đặt bánh, vì hình bánh chị đó đăng hấp dẫn quá trời : su kem, papparoti, nhất là bông lan trứng muối sốt sền sệt nữa 😆😆😆. Chị bé bán hàng siêu dễ thương luôn, nhắn tin cảm ơn rất tử tế. Có điều lúc ship tới thì chị shipper hổng có tiền thối. Mèn ơi bánh ngon muốn khóc luôn, sốt sền sệt beo béo, dăm bông ngon, trứng muối ngon, bông lan ngon. Cái gì cũng ngon!!! Ngon tới độ má mình ăn gần 2/3 mặc dù rất kén ăn.",7.6
"Mình không ăn được trứng muối, nhưng trứng muối ở đây mềm mình ăn được, không có vị khó chịu khi ăn. Bánh mềm, ăn thấy ngon. Có điều hơi ít sốt và dăm bông do mình thích ăn 2 cái này nhiều. 1 phần mình ăn 60k là no luôn khỏi ăn cái khác nữa :))))",7.0
"Ăn qua bông lan trứng muối vài chỗ thì thấy chim ưng chỗ ni nhất :""> kiểu vị đậm đà, bánh với dăm bông, trứng muối ăn quyện với nhau. Điểm cộng là lớp bông lan nhẹ, mềm, nhưng mà chỗ ni xịt sốt hơi nhiều nên ngậy nhưng mà lạt lạt sao đó mấy bạn ít ăn đồ béo chắc cắn miếng là dừng cuộc chơi luôn ))) nếu chị chủ làm sốt mặn mặn tí thì okayyy luôn 😆😆😆 à mình hay lên Fb: Ua Phan để order ~~~",9.0
"Được chị gái mua cho bánh bông lan trứng muối và bánh papparoti ở đây. Quán này thấy trên Facebook có nhiều video làm bánh rất hấp dẫn. Papparoti của quán này ăn cũng không tệ, 15k, vị thơm và có nhân phô mai ở trong, nhưng vỏ bánh không giòn bằng các tiệm bánh papparoti nên mình không thích lắm. Còn bông lan trứng muối thì ok lắm, vị ngon ngon mặn mặn, bánh mềm và sốt ngon, nhưng mình không ấn tượng. Có thể là vì lần đầu tiên ăn. Lần sau sẽ thử các loại bánh khác.",7.2
Trời ơi...nghĩ sao vừa ship ly sữa tươi kem trứng trân châu đường đen về mình hút lên 1 phát y con ruồi nó chết ngúm trong đó kinh vãiiii huhu,1.8
👍🏻👍🏻👍🏻,7.2
"Mình hay order Alley qua Now trên app lẫn Shopee, và thấy là chất lượng nước uống ngày càng đi xuống. Một lần mình order ở Đống Đa, trong ly nước của mình có sợi tóc, mình đã inbox phản hồi trên facebook. Lần khác thì hạt trân châu quá cứng và quá ngọt. Lần này mình order kem trứng đường đen thì lại giao cho mình ly không có kem trứng và rất là nhạt. Cảm giác rất khó chịu khi nhận được một ly nước không đạt yêu cầu.",4.2
"Đợt Alley mới về Đà nẵng, lướt qua thấy người đứng xếp hàng đông dã man, lấn qua hẳn quán sharetea bên cạnh. Không biết ngon tới cỡ nào thì hôm ni mới có dịp uống best seller của quán. Sữa tươi trân châu đườnh đen kem trứng. Hmm theo cảm nhận của mình thấy sữa béo béo hòa quyện cùng kem trứng khá ngon, trân châu mềm dai ngọt ngọt, cũng ok đó, cơ mà giá khá chát, ly size M mà 65k bé tí. Nhưng bù lại chất lượng ok, nói chung thì đắt sắt ra miếng vậy",7.8
Sữa tươi trân châu đường đen kem trứng rất ngon. Nhưng ko kem trứng thì uống cg thường. Giá hơi mắc.,7.6
"Alley đã có 2 cơ sở ở đà nẵng rồi nè. mình đi ăn đồ thái rồi ghé bên này uống trà sữa luôn. 
- không gian : rộng, thoáng, nhưng decor đơn giản, có khu lấy take away riêng cho bên now & grab
- vị trí : vị trí đẹp, ngay đường 2/9, khu ăn nhậu, trà sữa sầm uất của đà nẵng nè
- menu : nhiều món, giá khổng rẻ, tầm 50k trở lên
- mình gọi 2 ly : sữa tươi kem trứng trân châu đường đen 65k và trà sữa kem cheese đường đen 58k. ly của mình là STKTTCDD, món này là best seller của alley rồi, đậm vị béo ngọt của kem trứng & sữa tươi, trân châu ngon
- nhân viên phục vụ nhanh, order xong ngồi chớ lấy nước",7.8
Đặt now về ngày 8-3 được giá siêu ưu đãi hehe . Nhưng chắc lúc đặt mình nhìn nhầm nên thay vì đặt sữa tươi chân châu đường đen lại đặt thành sữa chua trân châu đươngf đen. Nhưng vì vậy mình uống thử sang loại này thấy khá ngon . Sữa chua vừa không bị ngọt quá . Mình đătj 50 đá 50 đường uống rất vừa miệng,8.0
"Uống gần hết mới nhớ chụp ảnh review ))) túm lại thì đồ uống ở đây gì cũng ngon, mình gọi 1 sữa tươi trân châu đường đen mà ưng ghêluoon. Không gian lại xinh nữa có cái xa nhà quá huhu",8.2
"Hôm nay tăng***đc sếp dúi cho ly này. Đã thử nhìu món ở The Alley mà hình như chỉ có sữa tươi trân châu đường đen và sữa tươi kem trứng trân châu đường đen là uống đc, còn lại ko ngon lắm, đã thử cacao tcdd và matcha tcdd đều thấy ko ngon, cứ bột bột trong miệng khó chịu, đc mỗi trân châu ngon, trà trái cây ở đây uống tạm đc.",6.0
Trời lạnh khi tôi cầm li trên tay thì cảm giác rất ấm và đầy đặn. Vị sữa dậy mùi trứng khá thơm và ngậy. Trân châu mềm và dẻo. Nói chung thức uống này khá hợp trong ngày Đà Nẵng lạnh và mưa.,8.8
"Quán mới ra món mới là sữa chua trân châu đường đen , uống khá lạ, mà thấy healthy hơi sữa tươi, ly tầm 65k , nên thử nha mọi người, ngoài ra lâu lâu mình cũng hay đặt hàng món sữa tươi trân châu đường đen, uống khi thèm sữa tươi, sữa tươi ở đây thơm, trân châu best nha, dai mềm. Ngon , nấu đều tay , nay mình ít uống kem trứng vì sợ ớn, không gian quán thì quá rộng rồi, nhân viên siêu đông phục vụ rất nhanh, chỗ để xe rộng rãi, nếu có dịp thì nên ghé tụ tập bạn bè làm ly trà sữa cuối tuần nè",8.4
